RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
8,TRUE,0,137,89,7,49,4,10
8,TRUE,0,109,31,3,15,1,4
9,TRUE,1,98,113,27,9,6,4
4,TRUE,0,106,9,8,53,3,10
4,TRUE,0,103,7,10,71,2,10
5,TRUE,0,101,6,10,51,4,7
2,TRUE,0,101,0,9,38,3,7
13,TRUE,0,138,79,1,51,1,10
10,TRUE,1,55,124,49,6,7,3
6,TRUE,0,109,27,6,44,3,7
9,TRUE,0,115,40,9,47,3,10
8,TRUE,0,101,55,8,20,4,6
6,TRUE,0,110,53,10,21,4,4
10,TRUE,0,119,32,3,46,1,7
10,TRUE,0,127,92,0,33,0,7
7,TRUE,0,105,92,4,41,3,7
10,TRUE,0,128,69,10,40,4,7
3,TRUE,0,114,0,9,36,3,7
12,TRUE,0,134,93,1,36,1,7
7,TRUE,0,105,61,2,12,2,3
8,TRUE,1,36,129,57,7,10,4
9,TRUE,0,102,72,8,35,3,6
8,TRUE,0,107,73,7,28,3,7
8,TRUE,0,127,26,7,36,3,7
10,TRUE,0,110,62,4,30,3,7
6,TRUE,0,150,24,8,68,4,10
8,TRUE,1,82,103,29,1,7,1
6,TRUE,0,135,29,2,71,1,10
5,TRUE,0,118,21,2,53,1,10
8,TRUE,0,127,43,6,38,2,7
5,TRUE,0,103,16,9,30,3,6
8,TRUE,0,125,76,6,43,2,7
6,TRUE,0,114,17,7,28,3,6
9,TRUE,0,110,73,1,30,1,7
6,TRUE,0,123,87,9,45,4,7
7,TRUE,0,148,82,10,63,4,10
8,TRUE,0,101,39,9,16,4,4
9,TRUE,0,104,53,9,18,3,3
8,TRUE,0,131,60,7,63,4,10
6,TRUE,0,118,38,2,26,1,6
10,TRUE,0,113,60,9,29,4,7
6,TRUE,0,111,76,2,64,2,10
9,TRUE,1,77,125,55,8,10,4
3,TRUE,0,105,13,3,33,2,6
6,TRUE,0,104,27,9,32,2,7
3,TRUE,0,108,0,9,25,4,4
5,TRUE,0,116,7,2,22,1,4
3,TRUE,0,104,0,10,25,4,3
10,TRUE,0,110,39,9,24,3,7
9,TRUE,1,98,135,57,9,10,4
8,TRUE,0,110,52,8,25,4,7
10,TRUE,1,44,123,42,8,7,3
5,TRUE,0,113,14,8,51,4,7
6,TRUE,0,105,43,1,61,1,10
4,TRUE,0,103,52,5,14,3,4
9,TRUE,0,114,71,10,25,4,6
8,TRUE,0,137,28,10,48,3,7
8,TRUE,1,34,107,19,5,6,2
12,TRUE,1,91,146,63,10,10,4
14,TRUE,1,93,108,17,7,5,2
8,TRUE,0,113,51,10,32,4,7
8,TRUE,0,110,52,0,26,0,7
7,TRUE,0,111,61,4,38,1,6
7,TRUE,0,102,27,10,43,3,10
6,TRUE,1,12,100,12,3,4,1
5,TRUE,0,146,0,1,56,1,10
3,TRUE,0,104,0,1,37,1,7
5,TRUE,0,118,31,1,34,1,7
8,TRUE,0,124,70,8,46,3,10
7,TRUE,1,89,109,65,9,10,4
3,TRUE,0,110,15,2,60,1,10
10,TRUE,1,57,103,41,6,10,3
7,TRUE,0,117,31,6,41,3,7
6,TRUE,0,114,78,7,24,4,4
6,TRUE,1,15,117,13,0,3,0
9,TRUE,0,102,38,1,33,1,7
6,TRUE,1,80,100,27,9,7,3
10,TRUE,0,126,86,9,45,4,7
3,TRUE,0,103,0,7,12,3,3
8,TRUE,0,103,48,10,50,4,7
6,TRUE,1,48,115,18,2,4,1
6,TRUE,0,104,46,8,24,4,7
8,TRUE,0,144,88,9,62,2,10
5,TRUE,0,113,97,10,29,4,7
5,TRUE,0,114,7,0,16,0,4
4,TRUE,0,109,3,7,61,4,10
5,TRUE,0,174,30,0,69,0,10
13,TRUE,0,110,95,3,29,1,7
5,TRUE,0,109,27,10,47,3,10
2,TRUE,1,0,131,49,5,10,1
8,TRUE,0,131,90,9,42,4,7
9,TRUE,0,105,91,4,19,1,6
8,TRUE,0,118,64,2,28,1,4
2,TRUE,0,101,0,8,46,2,10
9,TRUE,0,118,69,7,47,3,10
10,TRUE,0,113,43,9,30,4,7
11,TRUE,1,71,129,42,6,7,4
9,TRUE,0,115,19,6,24,4,4
6,TRUE,0,117,19,7,51,2,10
11,TRUE,1,41,122,28,5,6,1
8,TRUE,1,59,119,12,0,3,0
4,TRUE,0,115,0,10,27,4,6
7,TRUE,1,56,106,24,8,6,4
4,TRUE,1,0,121,42,7,7,2
5,TRUE,0,108,8,5,17,3,3
6,TRUE,1,77,108,15,3,4,1
5,TRUE,1,37,141,60,7,10,3
2,TRUE,0,129,0,8,65,4,10
10,TRUE,0,113,68,9,54,4,10
3,TRUE,1,28,103,28,10,4,3
2,TRUE,0,112,0,10,47,4,7
6,TRUE,0,102,26,4,36,1,6
2,TRUE,0,101,8,0,27,0,6
2,TRUE,1,0,103,38,9,7,3
6,TRUE,0,103,14,2,21,1,4
7,TRUE,0,120,96,0,37,0,7
6,TRUE,1,95,116,69,1,10,1
3,TRUE,0,115,0,8,30,3,7
2,TRUE,0,110,0,2,22,1,7
7,TRUE,0,109,47,2,33,1,7
7,TRUE,1,94,116,39,9,7,3
7,TRUE,1,92,101,21,6,5,2
10,TRUE,1,76,107,12,3,4,1
6,TRUE,0,102,41,7,38,1,7
6,TRUE,0,143,17,2,55,1,10
9,TRUE,1,86,106,20,4,7,2
6,TRUE,1,87,125,31,5,7,3
7,TRUE,0,103,78,0,33,0,7
3,TRUE,0,115,0,6,30,3,7
7,TRUE,0,106,82,9,19,4,4
9,TRUE,0,106,55,9,20,4,4
8,TRUE,0,107,50,8,21,4,4
5,TRUE,1,12,100,56,10,10,4
2,TRUE,0,102,0,8,18,3,4
6,TRUE,0,125,94,1,30,1,7
9,TRUE,1,72,106,21,9,7,3
6,TRUE,0,111,63,10,35,3,7
4,TRUE,0,139,10,8,58,2,10
9,TRUE,0,105,45,5,20,3,4
6,TRUE,0,107,26,6,17,3,7
4,TRUE,0,122,49,10,34,3,7
5,TRUE,0,126,86,9,53,4,10
9,TRUE,0,123,50,0,18,0,7
7,TRUE,0,130,69,6,47,3,7
9,TRUE,0,127,33,4,67,3,10
11,TRUE,0,111,85,10,46,2,7
6,TRUE,1,80,108,43,5,10,3
7,TRUE,0,102,3,10,25,4,4
5,TRUE,0,106,16,6,45,4,7
5,TRUE,0,136,48,7,47,3,7
9,TRUE,0,130,54,2,35,1,7
7,TRUE,0,101,56,7,20,3,7
10,TRUE,1,54,104,18,7,6,3
10,TRUE,1,61,118,26,7,6,1
7,TRUE,0,105,43,2,26,1,7
8,TRUE,1,92,108,35,8,7,3
5,TRUE,1,92,105,20,6,7,3
5,TRUE,0,136,5,6,63,3,10
5,TRUE,0,127,10,9,37,4,7
5,TRUE,1,21,111,33,7,6,3
9,TRUE,0,138,70,3,55,1,10
15,TRUE,1,91,117,46,7,10,4
8,TRUE,0,110,76,6,35,4,5
5,TRUE,0,142,41,6,61,2,10
6,TRUE,1,41,124,42,10,7,3
11,TRUE,0,112,74,5,63,1,10
11,TRUE,1,92,104,21,9,7,3
2,TRUE,0,107,0,1,65,1,10
6,TRUE,0,109,38,10,34,3,7
8,TRUE,0,103,52,7,41,3,7
5,TRUE,0,152,33,2,67,1,10
4,TRUE,0,106,6,9,19,3,7
6,TRUE,0,116,22,10,40,3,7
5,TRUE,0,103,43,2,45,1,6
5,TRUE,0,100,44,9,38,3,7
8,TRUE,0,120,44,1,40,1,7
3,TRUE,0,109,0,10,66,4,10
7,TRUE,0,102,21,8,27,3,4
9,TRUE,0,116,35,8,31,4,7
2,TRUE,0,119,0,5,54,1,10
9,TRUE,0,114,75,7,63,2,10
11,TRUE,0,121,95,4,37,3,7
7,TRUE,1,75,117,51,2,10,1
5,TRUE,0,120,60,9,45,3,10
10,TRUE,0,117,87,10,31,3,7
8,TRUE,1,99,123,54,8,7,4
8,TRUE,0,112,73,10,29,4,4
10,TRUE,1,74,110,24,9,7,4
4,TRUE,0,143,51,8,66,4,10
4,TRUE,0,108,55,7,38,4,7
11,TRUE,0,101,74,1,20,1,4
7,TRUE,0,110,52,6,21,3,3
1,TRUE,0,102,0,8,72,3,10
10,TRUE,0,107,84,3,25,2,7
11,TRUE,0,100,53,9,16,4,4
10,TRUE,0,107,65,9,17,4,6
11,TRUE,1,93,136,49,8,10,3
8,TRUE,0,107,47,1,26,1,7
5,TRUE,0,145,10,1,47,1,6
7,TRUE,0,108,52,2,14,1,6
3,TRUE,0,130,0,10,64,4,10
8,TRUE,0,108,83,3,26,1,7
3,TRUE,0,108,0,7,16,3,4
7,TRUE,1,56,132,50,4,10,3
6,TRUE,0,109,61,10,22,4,7
5,TRUE,0,117,57,5,48,2,7
4,TRUE,0,104,59,1,27,1,7
11,TRUE,1,46,134,59,10,10,4
9,TRUE,1,62,102,30,0,7,0
6,TRUE,0,157,10,9,77,4,10
8,TRUE,1,51,103,13,3,4,1
9,TRUE,1,37,105,22,10,6,1
3,TRUE,1,29,114,37,9,7,3
5,TRUE,0,109,74,8,24,2,7
10,TRUE,0,129,58,9,39,4,7
9,TRUE,1,98,135,28,0,7,0
10,TRUE,1,82,100,11,4,4,3
7,TRUE,0,111,95,9,43,3,7
8,TRUE,0,110,60,8,31,4,7
10,TRUE,0,157,41,8,66,4,10
5,TRUE,1,68,130,55,10,10,3
9,TRUE,0,148,27,10,62,4,10
7,TRUE,0,109,54,7,21,3,6
3,TRUE,0,113,0,8,32,4,6
13,TRUE,0,109,87,8,21,4,6
2,TRUE,0,133,0,10,70,4,10
7,TRUE,0,114,48,1,17,1,6
7,TRUE,1,35,101,20,4,4,1
5,TRUE,0,113,53,9,59,4,10
6,TRUE,0,108,49,10,40,3,7
6,TRUE,0,163,13,6,83,4,10
5,TRUE,0,106,21,6,13,3,4
7,TRUE,0,110,85,8,68,3,10
3,TRUE,0,118,0,7,39,2,7
6,TRUE,0,108,9,4,65,3,10
4,TRUE,0,106,23,10,18,4,6
4,TRUE,0,106,37,8,38,3,7
7,TRUE,0,129,36,3,41,1,7
11,TRUE,0,104,86,2,28,1,7
9,TRUE,1,84,106,19,10,6,4
3,TRUE,0,117,19,8,36,3,7
15,TRUE,1,82,102,16,10,5,4
5,TRUE,0,112,5,9,40,1,7
6,TRUE,0,132,80,5,49,3,10
6,TRUE,0,103,39,2,15,1,4
5,TRUE,0,105,64,7,13,3,3
7,TRUE,0,105,81,1,37,1,7
5,TRUE,0,115,41,3,26,1,4
3,TRUE,0,111,0,1,26,1,4
8,TRUE,1,92,101,19,8,7,3
6,TRUE,1,89,107,20,10,7,4
4,TRUE,0,103,2,8,18,4,6
5,TRUE,0,117,52,0,13,0,4
8,TRUE,0,101,45,9,16,3,3
8,TRUE,0,148,71,9,66,3,10
5,TRUE,0,130,47,9,68,5,10
8,TRUE,1,31,135,48,6,7,1
8,TRUE,0,122,94,9,32,3,7
11,TRUE,0,114,63,8,38,3,6
10,TRUE,0,110,81,6,35,3,7
6,TRUE,0,104,61,7,25,3,4
3,TRUE,0,107,0,9,52,4,10
3,TRUE,1,0,154,32,0,7,0
8,TRUE,0,132,58,2,38,1,7
5,TRUE,0,120,0,1,29,1,4
6,TRUE,0,107,16,7,29,1,7
5,TRUE,0,109,4,4,46,1,7
3,TRUE,1,47,106,24,7,6,3
9,TRUE,1,59,125,50,5,10,3
5,TRUE,0,108,0,4,14,3,4
2,TRUE,0,105,6,5,74,3,10
9,TRUE,0,121,44,5,38,3,7
4,TRUE,1,17,103,37,10,7,2
4,TRUE,1,6,113,25,4,7,1
8,TRUE,0,131,36,1,45,1,7
3,TRUE,1,17,105,36,7,6,2
9,TRUE,0,101,19,9,28,4,7
6,TRUE,0,155,36,10,67,4,10
3,TRUE,0,101,0,10,21,4,7
10,TRUE,0,122,75,5,45,2,7
6,TRUE,0,109,87,6,35,2,5
11,TRUE,0,108,46,9,18,3,6
5,TRUE,0,135,23,6,45,3,7
5,TRUE,1,26,110,33,1,7,1
8,TRUE,1,57,128,42,7,7,4
8,TRUE,0,116,30,8,48,4,7
7,TRUE,0,105,49,9,42,4,7
6,TRUE,1,16,129,38,0,7,0
3,TRUE,1,12,100,33,7,7,3
4,TRUE,0,134,20,9,67,3,10
6,TRUE,0,152,43,2,69,1,10
8,TRUE,1,76,102,39,4,7,1
6,TRUE,0,113,49,9,27,4,7
9,TRUE,0,105,94,10,40,4,7
7,TRUE,0,122,55,7,32,3,6
6,TRUE,0,128,30,9,39,3,7
9,TRUE,0,117,86,10,40,4,7
7,TRUE,1,71,109,26,9,7,3
7,TRUE,0,135,61,7,63,4,10
9,TRUE,0,110,63,9,29,4,7
6,TRUE,0,120,41,3,58,2,10
4,TRUE,0,103,0,4,34,2,5
1,TRUE,0,126,0,0,52,0,10
6,TRUE,1,86,121,80,1,10,1
3,TRUE,0,104,0,6,26,3,6
6,TRUE,0,121,46,8,31,4,7
7,TRUE,1,17,120,40,9,10,3
7,TRUE,0,117,89,0,42,0,7
8,TRUE,0,113,64,10,64,4,10
8,TRUE,0,130,27,4,35,3,7
6,TRUE,0,133,6,9,47,4,10
7,TRUE,0,100,18,9,32,4,6
8,TRUE,0,105,73,9,18,4,4
5,TRUE,1,39,104,56,9,10,4
8,TRUE,0,123,58,7,42,3,7
1,TRUE,0,109,0,10,67,4,10
8,TRUE,0,115,86,9,25,4,4
11,TRUE,1,76,111,27,6,6,3
8,TRUE,1,83,105,16,3,7,1
9,TRUE,0,145,29,8,70,4,10
6,TRUE,1,43,101,42,10,7,4
5,TRUE,0,109,23,1,11,1,4
3,TRUE,0,109,0,6,45,3,10
3,TRUE,1,0,102,44,7,10,3
6,TRUE,0,105,76,9,20,3,4
4,TRUE,0,120,0,0,16,0,4
5,TRUE,0,130,0,8,43,4,7
8,TRUE,0,100,92,3,37,1,7
9,TRUE,0,118,90,9,54,4,10
7,TRUE,1,37,101,11,1,5,1
7,TRUE,0,113,39,8,41,4,7
6,TRUE,0,109,88,10,55,5,7
8,TRUE,1,57,142,31,0,7,0
4,TRUE,1,85,100,26,0,6,0
7,TRUE,0,113,71,4,19,1,4
4,TRUE,1,9,100,39,8,7,4
7,TRUE,0,106,51,1,15,1,4
10,TRUE,0,104,80,1,11,1,3
5,TRUE,0,113,55,7,61,4,10
8,TRUE,1,61,125,41,6,10,3
7,TRUE,0,123,34,7,31,3,7
8,TRUE,0,133,76,8,47,4,7
,,278,,,,,,
